terminal_voltage,terminal_current,temp,charge_current,charge_voltage,time,capacity,cycle,SoH
3.3974,-3.9994,35.5,3.9994,-0.015,00:06:59,0.4661,18,0.46695
3.3969,-3.9994,35.5,3.9994,-0.0194,00:07:00,0.4666,18,0.46695
3.3964,-3.9994,35.5,3.9994,0.0397,00:07:00,0.4672,18,0.46695
3.396,-3.9994,35.5,3.9994,-0.0023,00:07:01,0.4677,18,0.46695
3.3956,-3.9994,35.5,3.9994,0.0201,00:07:01,0.4683,18,0.46695
3.3951,-3.9994,35.5,3.9994,-0.0182,00:07:02,0.4688,18,0.46695
3.3947,-3.9994,35.5,3.9994,0.0021,00:07:02,0.4694,18,0.46695
3.3943,-3.9995,35.5,3.9995,-0.0225,00:07:03,0.4699,18,0.46695
3.3939,-3.9995,35.5,3.9995,-0.0391,00:07:03,0.4705,18,0.46695
3.3934,-3.9995,35.5,3.9995,-0.0096,00:07:04,0.4711,18,0.46695
3.3929,-3.9995,35.5,3.9995,-0.0062,00:07:04,0.4716,18,0.46695
3.3924,-3.9995,35.5,3.9995,0.0338,00:07:05,0.4722,18,0.46695
3.392,-3.9996,35.5,3.9996,0.004,00:07:05,0.4727,18,0.46695
3.3915,-3.9996,35.5,3.9996,-0.0081,00:07:06,0.4733,18,0.46695
3.3911,-3.9996,35.5,3.9996,-0.0189,00:07:06,0.4738,18,0.46695
3.3907,-3.9996,35.5,3.9996,-0.0289,00:07:07,0.4744,18,0.46695
3.3902,-3.9996,35.5,3.9996,0.0254,00:07:07,0.4749,18,0.46695
3.3898,-3.9996,35.5,3.9996,0.0285,00:07:08,0.4755,18,0.46695
3.3894,-3.9996,35.5,3.9996,0.0255,00:07:08,0.4761,18,0.46695
3.3889,-3.9996,35.5,3.9996,-0.0084,00:07:09,0.4766,18,0.46695
3.3884,-3.9996,35.5,3.9996,0.0106,00:07:09,0.4772,18,0.46695
3.388,-3.9996,35.7,3.9996,0.016,00:07:10,0.4777,18,0.46695
3.3876,-3.9996,35.7,3.9996,-0.0211,00:07:10,0.4783,18,0.46695
3.3871,-3.9996,35.7,3.9996,0.0175,00:07:11,0.4788,18,0.46695
3.3867,-3.9996,35.7,3.9996,-0.0011,00:07:11,0.4794,18,0.46695
3.3862,-3.9996,35.7,3.9996,-0.0025,00:07:12,0.4799,18,0.46695
3.3858,-3.9996,35.7,3.9996,0.0017,00:07:12,0.4805,18,0.46695
3.3853,-3.9996,35.7,3.9996,-0.0113,00:07:13,0.4811,18,0.46695
3.3849,-3.9996,35.7,3.9996,-0.0136,00:07:13,0.4816,18,0.46695
3.3845,-3.9996,35.9,3.9996,0.0192,00:07:14,0.4822,18,0.46695
3.384,-3.9996,35.9,3.9996,0.0138,00:07:14,0.4827,18,0.46695
3.3836,-3.9995,35.9,3.9995,-0.0019,00:07:15,0.4833,18,0.46695
3.3832,-3.9995,35.9,3.9995,0.048,00:07:15,0.4838,18,0.46695
3.3827,-3.9995,35.9,3.9995,-0.0153,00:07:16,0.4844,18,0.46695
3.3822,-3.9995,35.9,3.9995,0.0038,00:07:16,0.4849,18,0.46695
3.3818,-3.9995,35.9,3.9995,-0.0021,00:07:17,0.4855,18,0.46695
3.3813,-3.9995,35.9,3.9995,-0.0174,00:07:17,0.4861,18,0.46695
3.3809,-3.9995,35.9,3.9995,-0.0023,00:07:18,0.4866,18,0.46695
3.3804,-3.9994,35.9,3.9994,-0.0079,00:07:18,0.4872,18,0.46695
3.38,-3.9994,35.9,3.9994,0.0275,00:07:19,0.4877,18,0.46695
3.3795,-3.9994,35.9,3.9994,0.0232,00:07:19,0.4883,18,0.46695
3.3791,-3.9994,35.9,3.9994,0.0045,00:07:20,0.4888,18,0.46695
3.3786,-3.9994,35.9,3.9994,-0.048,00:07:20,0.4894,18,0.46695
3.3781,-3.9994,35.9,3.9994,0.0099,00:07:21,0.4899,18,0.46695
3.3777,-3.9994,35.9,3.9994,-0.0007,00:07:21,0.4905,18,0.46695
3.3772,-3.9994,35.9,3.9994,0.019,00:07:22,0.4911,18,0.46695
3.3767,-3.9994,35.9,3.9994,0.0403,00:07:22,0.4916,18,0.46695
3.3764,-3.9994,35.9,3.9994,-0.0061,00:07:23,0.4922,18,0.46695
3.3759,-3.9994,35.9,3.9994,0.0154,00:07:23,0.4927,18,0.46695
3.3754,-3.9994,35.9,3.9994,-0.0256,00:07:24,0.4933,18,0.46695
3.375,-3.9994,35.9,3.9994,-0.0225,00:07:24,0.4938,18,0.46695
3.3745,-3.9995,35.9,3.9995,-0.0116,00:07:25,0.4944,18,0.46695
3.374,-3.9995,35.9,3.9995,-0.016,00:07:25,0.4949,18,0.46695
3.3735,-3.9995,35.9,3.9995,0.0341,00:07:26,0.4955,18,0.46695
3.3731,-3.9995,35.9,3.9995,0.018,00:07:26,0.4961,18,0.46695
3.3726,-3.9995,35.9,3.9995,-0.0539,00:07:27,0.4966,18,0.46695
3.3722,-3.9995,35.9,3.9995,-0.036,00:07:27,0.4972,18,0.46695
3.3717,-3.9995,35.9,3.9995,0.0135,00:07:28,0.4977,18,0.46695
3.3713,-3.9996,36.1,3.9996,-0.0322,00:07:28,0.4983,18,0.46695
3.3708,-3.9996,36.1,3.9996,0.0181,00:07:29,0.4988,18,0.46695
3.3703,-3.9996,36.1,3.9996,-0.009,00:07:29,0.4994,18,0.46695
3.3699,-3.9996,36.1,3.9996,-0.0137,00:07:30,0.4999,18,0.46695
3.3694,-3.9996,36.1,3.9996,0.0411,00:07:30,0.5005,18,0.46695
3.3689,-3.9996,36.1,3.9996,-0.0192,00:07:31,0.5011,18,0.46695
3.3685,-3.9996,36.1,3.9996,0.0031,00:07:31,0.5016,18,0.46695
3.368,-3.9996,36.1,3.9996,-0.0167,00:07:32,0.5022,18,0.46695
3.3676,-3.9996,36.1,3.9996,-0.034,00:07:32,0.5027,18,0.46695
3.3671,-3.9996,36.1,3.9996,0.0201,00:07:33,0.5033,18,0.46695
3.3666,-3.9996,36.1,3.9996,0.0336,00:07:33,0.5038,18,0.46695
3.3661,-3.9996,36.1,3.9996,-0.0168,00:07:34,0.5044,18,0.46695
3.3656,-3.9996,36.1,3.9996,0.0037,00:07:34,0.5049,18,0.46695
3.3652,-3.9996,36.1,3.9996,-0.0108,00:07:35,0.5055,18,0.46695
3.3647,-3.9996,36.1,3.9996,-0.0365,00:07:35,0.5061,18,0.46695
3.3643,-3.9996,36.1,3.9996,0.0352,00:07:36,0.5066,18,0.46695
3.3638,-3.9995,36.1,3.9995,0.0215,00:07:36,0.5072,18,0.46695
3.3634,-3.9995,36.1,3.9995,0.0212,00:07:37,0.5077,18,0.46695
3.3629,-3.9995,36.3,3.9995,-0.0163,00:07:37,0.5083,18,0.46695
3.3624,-3.9995,36.3,3.9995,0.041,00:07:38,0.5088,18,0.46695
3.362,-3.9995,36.3,3.9995,-0.0079,00:07:38,0.5094,18,0.46695
3.3615,-3.9995,36.3,3.9995,0.0081,00:07:39,0.5099,18,0.46695
3.3611,-3.9995,36.3,3.9995,0.0098,00:07:39,0.5105,18,0.46695
3.3606,-3.9995,36.3,3.9995,-0.0072,00:07:40,0.5111,18,0.46695
3.3601,-3.9995,36.3,3.9995,-0.0016,00:07:40,0.5116,18,0.46695
3.3596,-3.9994,36.3,3.9994,0.0044,00:07:41,0.5122,18,0.46695
3.3592,-3.9994,36.3,3.9994,-0.0009,00:07:41,0.5127,18,0.46695
3.3587,-3.9994,36.3,3.9994,-0.0104,00:07:42,0.5133,18,0.46695
3.3583,-3.9994,36.5,3.9994,-0.0199,00:07:42,0.5138,18,0.46695
3.3578,-3.9994,36.3,3.9994,-0.0015,00:07:43,0.5144,18,0.46695
3.3573,-3.9994,36.3,3.9994,-0.0311,00:07:43,0.5149,18,0.46695
3.3568,-3.9994,36.3,3.9994,-0.0352,00:07:44,0.5155,18,0.46695
3.3563,-3.9994,36.3,3.9994,-0.0135,00:07:44,0.5161,18,0.46695
3.3558,-3.9994,36.3,3.9994,-0.0275,00:07:45,0.5166,18,0.46695
3.3554,-3.9994,36.3,3.9994,-0.0231,00:07:45,0.5172,18,0.46695
3.3549,-3.9994,36.3,3.9994,-0.0178,00:07:46,0.5177,18,0.46695
3.3544,-3.9994,36.3,3.9994,0.027,00:07:46,0.5183,18,0.46695
3.3539,-3.9994,36.1,3.9994,0.0269,00:07:47,0.5188,18,0.46695
3.3535,-3.9994,36.1,3.9994,0.0037,00:07:47,0.5194,18,0.46695
3.3529,-3.9994,36.1,3.9994,0.0042,00:07:48,0.5199,18,0.46695
3.3525,-3.9995,36.1,3.9995,-0.0419,00:07:48,0.5205,18,0.46695
3.352,-3.9995,36.3,3.9995,0.0034,00:07:49,0.521,18,0.46695
3.3515,-3.9995,36.3,3.9995,0.0067,00:07:49,0.5216,18,0.46695
3.3509,-3.9995,36.3,3.9995,0.04,00:07:50,0.5222,18,0.46695
3.3504,-3.9995,36.3,3.9995,-0.0166,00:07:50,0.5227,18,0.46695
3.35,-3.9996,36.3,3.9996,0.0421,00:07:51,0.5233,18,0.46695
3.3495,-3.9996,36.3,3.9996,-0.0124,00:07:51,0.5238,18,0.46695
3.3489,-3.9996,36.3,3.9996,0.014,00:07:52,0.5244,18,0.46695
3.3485,-3.9996,36.3,3.9996,-0.0081,00:07:52,0.5249,18,0.46695
3.348,-3.9996,36.3,3.9996,0.0313,00:07:53,0.5255,18,0.46695
3.3475,-3.9996,36.3,3.9996,0.0055,00:07:53,0.526,18,0.46695
3.347,-3.9996,36.3,3.9996,-0.0153,00:07:54,0.5266,18,0.46695
3.3465,-3.9996,36.5,3.9996,-0.0027,00:07:54,0.5272,18,0.46695
3.346,-3.9996,36.5,3.9996,-0.0012,00:07:55,0.5277,18,0.46695
3.3455,-3.9996,36.5,3.9996,-0.0181,00:07:55,0.5283,18,0.46695
3.345,-3.9996,36.5,3.9996,-0.0447,00:07:56,0.5288,18,0.46695
3.3446,-3.9996,36.5,3.9996,-0.0471,00:07:56,0.5294,18,0.46695
3.3441,-3.9996,36.5,3.9996,-0.0311,00:07:57,0.5299,18,0.46695
3.3436,-3.9996,36.5,3.9996,0.0069,00:07:57,0.5305,18,0.46695
3.3431,-3.9996,36.5,3.9996,0.017,00:07:58,0.531,18,0.46695
3.3426,-3.9996,36.5,3.9996,0.0283,00:07:58,0.5316,18,0.46695
3.3421,-3.9996,36.5,3.9996,-0.0179,00:07:59,0.5322,18,0.46695
3.3416,-3.9996,36.5,3.9996,-0.0404,00:07:59,0.5327,18,0.46695
3.3411,-3.9996,36.5,3.9996,0.0457,00:08:00,0.5333,18,0.46695
3.3407,-3.9995,36.5,3.9995,-0.0336,00:08:00,0.5338,18,0.46695
3.3402,-3.9995,36.5,3.9995,-0.0202,00:08:01,0.5344,18,0.46695
3.3397,-3.9995,36.5,3.9995,0.0337,00:08:01,0.5349,18,0.46695
3.3392,-3.9995,36.5,3.9995,0.0301,00:08:02,0.5355,18,0.46695
3.3387,-3.9995,36.5,3.9995,0.0125,00:08:02,0.536,18,0.46695
3.3382,-3.9995,36.7,3.9995,-0.0479,00:08:03,0.5366,18,0.46695
3.3377,-3.9995,36.7,3.9995,-0.0372,00:08:03,0.5372,18,0.46695
3.3372,-3.9994,36.7,3.9994,-0.0278,00:08:04,0.5377,18,0.46695
3.3367,-3.9994,36.7,3.9994,0.0111,00:08:04,0.5383,18,0.46695
3.3362,-3.9994,36.7,3.9994,-0.0465,00:08:05,0.5388,18,0.46695
3.3357,-3.9994,36.7,3.9994,0.0019,00:08:05,0.5394,18,0.46695
3.3352,-3.9994,36.7,3.9994,0.0187,00:08:06,0.5399,18,0.46695
3.3346,-3.9994,36.7,3.9994,-0.0341,00:08:06,0.5405,18,0.46695
3.3342,-3.9994,36.7,3.9994,-0.0376,00:08:07,0.541,18,0.46695
3.3337,-3.9994,36.7,3.9994,0.0115,00:08:07,0.5416,18,0.46695
3.3331,-3.9994,36.7,3.9994,0.0156,00:08:08,0.5422,18,0.46695
3.3327,-3.9994,36.7,3.9994,0.0147,00:08:08,0.5427,18,0.46695
3.3322,-3.9994,36.7,3.9994,-0.0289,00:08:09,0.5433,18,0.46695
3.3316,-3.9995,36.7,3.9995,0.0021,00:08:09,0.5438,18,0.46695
3.3311,-3.9995,36.7,3.9995,-0.0466,00:08:10,0.5444,18,0.46695
3.3306,-3.9995,36.7,3.9995,0.0384,00:08:10,0.5449,18,0.46695
3.3301,-3.9995,36.9,3.9995,-0.0137,00:08:11,0.5455,18,0.46695
3.3296,-3.9995,36.9,3.9995,0.0044,00:08:11,0.546,18,0.46695
3.3291,-3.9995,36.9,3.9995,0.0274,00:08:12,0.5466,18,0.46695
3.3285,-3.9995,36.9,3.9995,-0.0104,00:08:12,0.5472,18,0.46695
3.3281,-3.9996,36.9,3.9996,0.0062,00:08:13,0.5477,18,0.46695
3.3276,-3.9996,36.9,3.9996,-0.0175,00:08:13,0.5483,18,0.46695
3.3271,-3.9996,36.9,3.9996,-0.0278,00:08:14,0.5488,18,0.46695
3.3266,-3.9996,36.9,3.9996,-0.0008,00:08:14,0.5494,18,0.46695
3.326,-3.9996,36.9,3.9996,0.0084,00:08:15,0.5499,18,0.46695
3.3255,-3.9996,36.9,3.9996,-0.0275,00:08:15,0.5505,18,0.46695
3.325,-3.9996,36.9,3.9996,-0.0339,00:08:16,0.551,18,0.46695
3.3244,-3.9996,36.9,3.9996,0.0211,00:08:16,0.5516,18,0.46695
3.3239,-3.9996,36.9,3.9996,-0.0012,00:08:17,0.5522,18,0.46695
3.3235,-3.9996,36.9,3.9996,0.0212,00:08:17,0.5527,18,0.46695
3.323,-3.9995,36.9,3.9995,0.0173,00:08:18,0.5533,18,0.46695
3.3225,-3.9995,36.9,3.9995,0.0052,00:08:18,0.5538,18,0.46695
3.322,-3.9995,37.0,3.9995,0.0255,00:08:19,0.5544,18,0.46695
3.3214,-3.9995,37.0,3.9995,-0.0367,00:08:19,0.5549,18,0.46695
3.3209,-3.9995,37.0,3.9995,-0.004,00:08:20,0.5555,18,0.46695
3.3204,-3.9994,37.0,3.9994,0.0091,00:08:20,0.556,18,0.46695
3.3199,-3.9994,37.0,3.9994,0.0173,00:08:21,0.5566,18,0.46695
3.3193,-3.9994,37.0,3.9994,-0.0023,00:08:21,0.5572,18,0.46695
3.3188,-3.9994,37.0,3.9994,-0.0405,00:08:22,0.5577,18,0.46695
3.3183,-3.9994,37.0,3.9994,0.0205,00:08:22,0.5583,18,0.46695
3.3178,-3.9994,37.0,3.9994,-0.0024,00:08:23,0.5588,18,0.46695
3.3172,-3.9994,37.0,3.9994,0.0045,00:08:23,0.5594,18,0.46695
3.3167,-3.9994,37.0,3.9994,0.0044,00:08:24,0.5599,18,0.46695
3.3162,-3.9994,37.0,3.9994,-0.0112,00:08:24,0.5605,18,0.46695
3.3157,-3.9994,37.0,3.9994,-0.0276,00:08:25,0.561,18,0.46695
3.3151,-3.9995,37.0,3.9995,-0.0372,00:08:25,0.5616,18,0.46695
3.3146,-3.9995,37.0,3.9995,-0.0059,00:08:26,0.5622,18,0.46695
3.3141,-3.9995,37.0,3.9995,0.0011,00:08:26,0.5627,18,0.46695
3.3135,-3.9995,37.0,3.9995,-0.0154,00:08:27,0.5633,18,0.46695
3.313,-3.9995,37.0,3.9995,-0.0071,00:08:27,0.5638,18,0.46695
3.3125,-3.9995,37.0,3.9995,-0.0305,00:08:28,0.5644,18,0.46695
3.312,-3.9996,37.0,3.9996,0.0022,00:08:28,0.5649,18,0.46695
3.3114,-3.9996,37.0,3.9996,-0.0361,00:08:29,0.5655,18,0.46695
3.3109,-3.9996,37.0,3.9996,-0.0106,00:08:29,0.566,18,0.46695
3.3104,-3.9996,37.0,3.9996,0.0181,00:08:30,0.5666,18,0.46695
3.3099,-3.9996,37.2,3.9996,0.0209,00:08:30,0.5672,18,0.46695
3.3093,-3.9996,37.2,3.9996,0.0142,00:08:31,0.5677,18,0.46695
3.3088,-3.9996,37.2,3.9996,-0.0478,00:08:31,0.5683,18,0.46695
3.3082,-3.9996,37.2,3.9996,0.023,00:08:32,0.5688,18,0.46695
3.3077,-3.9996,37.2,3.9996,-0.0235,00:08:32,0.5694,18,0.46695
3.3071,-3.9996,37.2,3.9996,0.0041,00:08:33,0.5699,18,0.46695
3.3067,-3.9995,37.2,3.9995,0.0109,00:08:33,0.5705,18,0.46695
3.3061,-3.9995,37.2,3.9995,-0.0021,00:08:34,0.571,18,0.46695
3.3056,-3.9995,37.2,3.9995,0.0191,00:08:34,0.5716,18,0.46695
3.305,-3.9995,37.2,3.9995,-0.0339,00:08:35,0.5722,18,0.46695
3.3045,-3.9995,37.2,3.9995,0.0084,00:08:35,0.5727,18,0.46695
3.3039,-3.9995,37.2,3.9995,0.0248,00:08:36,0.5733,18,0.46695
3.3034,-3.9994,37.2,3.9994,0.0148,00:08:36,0.5738,18,0.46695
3.3029,-3.9994,37.2,3.9994,0.0075,00:08:37,0.5744,18,0.46695
3.3023,-3.9994,37.2,3.9994,-0.0442,00:08:37,0.5749,18,0.46695
3.3017,-3.9994,37.2,3.9994,0.0292,00:08:38,0.5755,18,0.46695
3.3012,-3.9994,37.2,3.9994,-0.0293,00:08:38,0.576,18,0.46695
3.3006,-3.9994,37.2,3.9994,-0.0294,00:08:39,0.5766,18,0.46695
3.3001,-3.9994,37.4,3.9994,0.014,00:08:39,0.5772,18,0.46695
3.2996,-3.9994,37.4,3.9994,-0.0037,00:08:40,0.5777,18,0.46695
3.299,-3.9994,37.4,3.9994,-0.0469,00:08:40,0.5783,18,0.46695
3.2985,-3.9994,37.4,3.9994,-0.0174,00:08:41,0.5788,18,0.46695
3.2979,-3.9995,37.4,3.9995,0.0113,00:08:41,0.5794,18,0.46695
3.2973,-3.9995,37.4,3.9995,0.011,00:08:42,0.5799,18,0.46695
3.2967,-3.9995,37.4,3.9995,0.0202,00:08:42,0.5805,18,0.46695
3.2963,-3.9995,37.4,3.9995,0.0007,00:08:43,0.581,18,0.46695
3.2957,-3.9995,37.4,3.9995,0.0055,00:08:43,0.5816,18,0.46695
3.2951,-3.9995,37.4,3.9995,0.0164,00:08:44,0.5822,18,0.46695
3.2945,-3.9996,37.4,3.9996,0.0185,00:08:44,0.5827,18,0.46695
3.294,-3.9996,37.4,3.9996,0.0002,00:08:45,0.5833,18,0.46695
3.2935,-3.9996,37.4,3.9996,0.0068,00:08:45,0.5838,18,0.46695
3.2929,-3.9996,37.4,3.9996,0.0036,00:08:46,0.5844,18,0.46695
3.2923,-3.9996,37.6,3.9996,-0.0116,00:08:46,0.5849,18,0.46695
3.2917,-3.9996,37.6,3.9996,-0.0265,00:08:47,0.5855,18,0.46695
3.2912,-3.9996,37.6,3.9996,-0.0002,00:08:47,0.586,18,0.46695
3.2906,-3.9996,37.6,3.9996,0.022,00:08:48,0.5866,18,0.46695
3.29,-3.9996,37.6,3.9996,0.018,00:08:48,0.5872,18,0.46695
3.2895,-3.9996,37.6,3.9996,-0.0117,00:08:49,0.5877,18,0.46695
3.2889,-3.9996,37.6,3.9996,-0.0469,00:08:49,0.5883,18,0.46695
3.2884,-3.9996,37.6,3.9996,0.0198,00:08:50,0.5888,18,0.46695
3.2879,-3.9995,37.6,3.9995,-0.027,00:08:50,0.5894,18,0.46695
3.2873,-3.9995,37.6,3.9995,-0.048,00:08:51,0.5899,18,0.46695
3.2867,-3.9995,37.6,3.9995,0.0057,00:08:51,0.5905,18,0.46695
3.2862,-3.9995,37.6,3.9995,0.0126,00:08:52,0.591,18,0.46695
3.2856,-3.9995,37.6,3.9995,0.0093,00:08:52,0.5916,18,0.46695
3.285,-3.9995,37.6,3.9995,-0.0367,00:08:53,0.5922,18,0.46695
3.2845,-3.9994,37.6,3.9994,-0.0034,00:08:53,0.5927,18,0.46695
3.2839,-3.9994,37.6,3.9994,-0.024,00:08:54,0.5933,18,0.46695
3.2833,-3.9994,37.6,3.9994,0.0239,00:08:54,0.5938,18,0.46695
3.2827,-3.9994,37.6,3.9994,0.0357,00:08:55,0.5944,18,0.46695
3.2822,-3.9994,37.6,3.9994,0.0229,00:08:55,0.5949,18,0.46695
3.2816,-3.9994,37.6,3.9994,-0.0073,00:08:56,0.5955,18,0.46695
3.281,-3.9994,37.6,3.9994,0.0068,00:08:56,0.596,18,0.46695
3.2805,-3.9994,37.4,3.9994,0.0138,00:08:57,0.5966,18,0.46695
3.2799,-3.9995,37.4,3.9995,0.0268,00:08:57,0.5972,18,0.46695
3.2792,-3.9995,37.6,3.9995,-0.0012,00:08:58,0.5977,18,0.46695
3.2786,-3.9995,37.6,3.9995,0.0049,00:08:58,0.5983,18,0.46695
3.278,-3.9995,37.6,3.9995,0.0105,00:08:59,0.5988,18,0.46695
3.2774,-3.9995,37.6,3.9995,0.0038,00:08:59,0.5994,18,0.46695
3.2769,-3.9996,37.6,3.9996,0.0118,00:09:00,0.5999,18,0.46695
3.2763,-3.9996,37.6,3.9996,-0.0226,00:09:00,0.6005,18,0.46695
3.2757,-3.9996,37.6,3.9996,0.0393,00:09:01,0.601,18,0.46695
3.2751,-3.9996,37.6,3.9996,0.0155,00:09:01,0.6016,18,0.46695
3.2745,-3.9996,37.6,3.9996,-0.0264,00:09:02,0.6022,18,0.46695
3.2739,-3.9996,37.8,3.9996,-0.0189,00:09:02,0.6027,18,0.46695
3.2733,-3.9996,37.8,3.9996,0.0042,00:09:03,0.6033,18,0.46695
3.2728,-3.9996,37.8,3.9996,0.0355,00:09:03,0.6038,18,0.46695
3.2722,-3.9996,37.8,3.9996,-0.0495,00:09:04,0.6044,18,0.46695
3.2716,-3.9996,37.6,3.9996,0.0137,00:09:04,0.6049,18,0.46695
3.271,-3.9996,37.6,3.9996,0.0091,00:09:05,0.6055,18,0.46695
3.2704,-3.9996,37.6,3.9996,-0.0486,00:09:05,0.606,18,0.46695
3.2699,-3.9996,37.8,3.9996,0.0448,00:09:06,0.6066,18,0.46695
3.2693,-3.9995,37.8,3.9995,0.016,00:09:06,0.6072,18,0.46695
3.2687,-3.9995,37.8,3.9995,0.0192,00:09:07,0.6077,18,0.46695
3.268,-3.9995,37.8,3.9995,0.0106,00:09:07,0.6083,18,0.46695
3.2674,-3.9995,37.8,3.9995,-0.0437,00:09:08,0.6088,18,0.46695
3.2668,-3.9995,37.8,3.9995,0.0089,00:09:08,0.6094,18,0.46695
3.2662,-3.9994,37.8,3.9994,0.0418,00:09:09,0.6099,18,0.46695
3.2656,-3.9994,37.8,3.9994,0.0352,00:09:09,0.6105,18,0.46695
3.265,-3.9994,37.8,3.9994,-0.0053,00:09:10,0.611,18,0.46695
3.2644,-3.9994,37.8,3.9994,0.0028,00:09:10,0.6116,18,0.46695
3.2639,-3.9994,37.8,3.9994,0.0213,00:09:11,0.6122,18,0.46695
3.2632,-3.9994,37.8,3.9994,-0.003,00:09:11,0.6127,18,0.46695
3.2626,-3.9994,37.8,3.9994,0.0065,00:09:12,0.6133,18,0.46695
3.262,-3.9994,37.8,3.9994,0.0116,00:09:12,0.6138,18,0.46695
3.2614,-3.9995,37.8,3.9995,-0.0397,00:09:13,0.6144,18,0.46695
3.2607,-3.9995,37.8,3.9995,0.0182,00:09:13,0.6149,18,0.46695
3.2601,-3.9995,37.8,3.9995,-0.0157,00:09:14,0.6155,18,0.46695
3.2595,-3.9995,37.8,3.9995,-0.0094,00:09:14,0.616,18,0.46695
3.2589,-3.9995,37.8,3.9995,0.0224,00:09:15,0.6166,18,0.46695
3.2583,-3.9996,37.6,3.9996,-0.0161,00:09:15,0.6171,18,0.46695
3.2577,-3.9996,37.8,3.9996,0.0018,00:09:16,0.6177,18,0.46695
3.257,-3.9996,37.8,3.9996,-0.0327,00:09:16,0.6183,18,0.46695
3.2565,-3.9996,37.8,3.9996,0.0515,00:09:17,0.6188,18,0.46695
3.2559,-3.9996,37.8,3.9996,0.0366,00:09:17,0.6194,18,0.46695
3.2552,-3.9996,37.6,3.9996,-0.0208,00:09:18,0.6199,18,0.46695
3.2546,-3.9996,37.6,3.9996,0.049,00:09:18,0.6205,18,0.46695
3.254,-3.9996,37.6,3.9996,-0.0061,00:09:19,0.621,18,0.46695
3.2533,-3.9996,37.8,3.9996,-0.0214,00:09:19,0.6216,18,0.46695
3.2528,-3.9996,37.8,3.9996,0.0343,00:09:20,0.6221,18,0.46695
3.2522,-3.9995,37.8,3.9995,0.0075,00:09:20,0.6227,18,0.46695
3.2515,-3.9995,37.8,3.9995,-0.0145,00:09:21,0.6233,18,0.46695
3.2509,-3.9995,37.8,3.9995,-0.0171,00:09:21,0.6238,18,0.46695
3.2503,-3.9995,37.8,3.9995,-0.0058,00:09:22,0.6244,18,0.46695
3.2497,-3.9995,37.8,3.9995,0.034,00:09:22,0.6249,18,0.46695
3.2491,-3.9994,37.8,3.9994,-0.0077,00:09:23,0.6255,18,0.46695
3.2484,-3.9994,37.8,3.9994,0.0173,00:09:23,0.626,18,0.46695
3.2478,-3.9994,38.0,3.9994,0.002,00:09:24,0.6266,18,0.46695
3.2472,-3.9994,37.8,3.9994,-0.025,00:09:24,0.6271,18,0.46695
3.2466,-3.9994,37.8,3.9994,0.0301,00:09:25,0.6277,18,0.46695
3.2459,-3.9995,37.8,3.9995,0.0149,00:09:25,0.6283,18,0.46695
3.2453,-3.9995,37.8,3.9995,-0.0225,00:09:26,0.6288,18,0.46695
3.2446,-3.9995,38.0,3.9995,-0.0416,00:09:26,0.6294,18,0.46695
3.244,-3.9995,38.0,3.9995,-0.0368,00:09:27,0.6299,18,0.46695
3.2434,-3.9996,38.0,3.9996,0.0113,00:09:27,0.6305,18,0.46695
3.2428,-3.9996,38.0,3.9996,-0.0431,00:09:28,0.631,18,0.46695
3.2421,-3.9996,38.0,3.9996,-0.024,00:09:28,0.6316,18,0.46695
3.2415,-3.9996,38.0,3.9996,-0.0086,00:09:29,0.6321,18,0.46695
3.2409,-3.9996,38.0,3.9996,-0.0225,00:09:29,0.6327,18,0.46695
3.2402,-3.9996,38.0,3.9996,-0.0164,00:09:30,0.6333,18,0.46695
3.2396,-3.9997,38.0,3.9997,0.0409,00:09:30,0.6338,18,0.46695
3.2389,-3.9996,38.0,3.9996,-0.017,00:09:31,0.6344,18,0.46695
3.2382,-3.9996,38.0,3.9996,-0.0194,00:09:31,0.6349,18,0.46695
3.2377,-3.9996,38.0,3.9996,-0.0063,00:09:32,0.6355,18,0.46695
3.2371,-3.9996,38.2,3.9996,-0.024,00:09:32,0.636,18,0.46695
3.2364,-3.9995,38.2,3.9995,0.0122,00:09:33,0.6366,18,0.46695
3.2358,-3.9995,38.2,3.9995,-0.0043,00:09:33,0.6371,18,0.46695
3.2351,-3.9995,38.2,3.9995,-0.0357,00:09:34,0.6377,18,0.46695
3.2345,-3.9995,38.2,3.9995,-0.0153,00:09:34,0.6383,18,0.46695
3.2338,-3.9995,38.2,3.9995,0.0217,00:09:35,0.6388,18,0.46695
3.2332,-3.9994,38.2,3.9994,0.0312,00:09:35,0.6394,18,0.46695
3.2325,-3.9994,38.2,3.9994,-0.0381,00:09:36,0.6399,18,0.46695
3.2319,-3.9994,38.2,3.9994,-0.0318,00:09:36,0.6405,18,0.46695
3.2312,-3.9994,38.2,3.9994,0.0019,00:09:37,0.641,18,0.46695
3.2306,-3.9995,38.2,3.9995,-0.0419,00:09:37,0.6416,18,0.46695
3.2298,-3.9995,38.2,3.9995,0.0437,00:09:38,0.6421,18,0.46695
3.2291,-3.9995,38.2,3.9995,0.0221,00:09:38,0.6427,18,0.46695
3.2285,-3.9995,38.2,3.9995,0.0184,00:09:39,0.6433,18,0.46695
3.2278,-3.9995,38.2,3.9995,0.0206,00:09:39,0.6438,18,0.46695
3.2272,-3.9995,38.2,3.9995,-0.0395,00:09:40,0.6444,18,0.46695
3.2266,-3.9996,38.2,3.9996,0.0032,00:09:40,0.6449,18,0.46695
